Run,Assay Type,AvgSpotLen,Bases,Biomaterial_provider,BioProject,BioSample,Bytes,cell_line_id,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),incubated_with_4su_for,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study
SRR2937278,RNA-Seq,52,617186700,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19190,PRJNA302818,SAMN04280552,431059168,NA19190,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439981,GSM1946219,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946219,4sU-seq of YRI individual NA19190_60min,SRP066450
SRR2937279,RNA-Seq,52,1053376376,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19192,PRJNA302818,SAMN04280553,743558477,NA19192,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439982,GSM1946220,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946220,4sU-seq of YRI individual NA19192_30min,SRP066450
SRR2937280,RNA-Seq,52,1074111844,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19192,PRJNA302818,SAMN04280554,745493513,NA19192,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439983,GSM1946221,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946221,4sU-seq of YRI individual NA19192_30min,SRP066450
SRR2937281,RNA-Seq,52,999778936,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19192,PRJNA302818,SAMN04280556,715734197,NA19192,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439984,GSM1946222,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946222,4sU-seq of YRI individual NA19192_30min,SRP066450
SRR2937282,RNA-Seq,52,1696505148,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19192,PRJNA302818,SAMN04280557,1191507560,NA19192,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439985,GSM1946223,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946223,4sU-seq of YRI individual NA19192_60min,SRP066450
SRR2937283,RNA-Seq,52,1737676408,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19192,PRJNA302818,SAMN04280558,1199473313,NA19192,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439986,GSM1946224,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946224,4sU-seq of YRI individual NA19192_60min,SRP066450
SRR2937284,RNA-Seq,52,1626883388,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19192,PRJNA302818,SAMN04280559,1159610369,NA19192,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439987,GSM1946225,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946225,4sU-seq of YRI individual NA19192_60min,SRP066450
SRR2937285,RNA-Seq,50,407570750,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19200,PRJNA302818,SAMN04280560,185547146,NA19200,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439988,GSM1946226,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946226,4sU-seq of YRI individual NA19200_30min,SRP066450
SRR2937286,RNA-Seq,50,577968450,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19200,PRJNA302818,SAMN04280561,254179233,NA19200,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439989,GSM1946227,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946227,4sU-seq of YRI individual NA19200_30min,SRP066450
SRR2937287,RNA-Seq,50,498519350,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19200,PRJNA302818,SAMN04280562,226384374,NA19200,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439990,GSM1946228,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946228,4sU-seq of YRI individual NA19200_60min,SRP066450
SRR2937288,RNA-Seq,50,543806500,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19200,PRJNA302818,SAMN04280563,240908935,NA19200,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439991,GSM1946229,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946229,4sU-seq of YRI individual NA19200_60min,SRP066450
SRR2937289,RNA-Seq,50,800000000,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19201,PRJNA302818,SAMN04280564,363406206,NA19201,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439992,GSM1946230,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946230,4sU-seq of YRI individual NA19201_30min,SRP066450
SRR2937290,RNA-Seq,50,539855400,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19201,PRJNA302818,SAMN04280565,244135249,NA19201,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439993,GSM1946231,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946231,4sU-seq of YRI individual NA19201_30min,SRP066450
SRR2937291,RNA-Seq,50,664855900,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19201,PRJNA302818,SAMN04280566,305129154,NA19201,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439994,GSM1946232,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946232,4sU-seq of YRI individual NA19201_60min,SRP066450
SRR2937292,RNA-Seq,50,51390800,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19201,PRJNA302818,SAMN04280567,23622549,NA19201,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439995,GSM1946233,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946233,4sU-seq of YRI individual NA19201_60min,SRP066450
SRR2937293,RNA-Seq,52,438372480,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280568,309852931,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439996,GSM1946234,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946234,4sU-seq of YRI individual NA19203_30min,SRP066450
SRR2937294,RNA-Seq,52,443861392,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280569,307772407,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439997,GSM1946235,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946235,4sU-seq of YRI individual NA19203_30min,SRP066450
SRR2937295,RNA-Seq,52,416326768,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280570,298419171,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439998,GSM1946236,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946236,4sU-seq of YRI individual NA19203_30min,SRP066450
SRR2937296,RNA-Seq,52,595936536,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280571,413163199,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1439999,GSM1946237,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946237,4sU-seq of YRI individual NA19203_30min,SRP066450
SRR2937297,RNA-Seq,52,327438176,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280572,246145090,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440000,GSM1946238,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946238,4sU-seq of YRI individual NA19203_30min,SRP066450
SRR2937298,RNA-Seq,52,595268752,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280573,401219363,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440001,GSM1946239,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946239,4sU-seq of YRI individual NA19203_30min,SRP066450
SRR2937299,RNA-Seq,52,826784244,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280574,582303417,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440002,GSM1946240,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946240,4sU-seq of YRI individual NA19203_60min,SRP066450
SRR2937300,RNA-Seq,52,847289560,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280575,585944271,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440003,GSM1946241,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946241,4sU-seq of YRI individual NA19203_60min,SRP066450
SRR2937301,RNA-Seq,52,776982544,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280576,554992533,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440004,GSM1946242,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946242,4sU-seq of YRI individual NA19203_60min,SRP066450
SRR2937302,RNA-Seq,52,980181592,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280577,678393953,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440005,GSM1946243,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946243,4sU-seq of YRI individual NA19203_60min,SRP066450
SRR2937303,RNA-Seq,52,531696100,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280454,398900788,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440006,GSM1946244,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946244,4sU-seq of YRI individual NA19203_60min,SRP066450
SRR2937304,RNA-Seq,52,977866396,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19203,PRJNA302818,SAMN04280455,657923661,NA19203,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440007,GSM1946245,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946245,4sU-seq of YRI individual NA19203_60min,SRP066450
SRR2937305,RNA-Seq,50,476444250,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19204,PRJNA302818,SAMN04280456,210813274,NA19204,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440008,GSM1946246,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946246,4sU-seq of YRI individual NA19204_30min,SRP066450
SRR2937306,RNA-Seq,52,725415756,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19204,PRJNA302818,SAMN04280457,511299195,NA19204,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440009,GSM1946247,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946247,4sU-seq of YRI individual NA19204_30min,SRP066450
SRR2937307,RNA-Seq,52,733395000,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19204,PRJNA302818,SAMN04280458,508003575,NA19204,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440010,GSM1946248,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946248,4sU-seq of YRI individual NA19204_30min,SRP066450
SRR2937308,RNA-Seq,52,685103120,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19204,PRJNA302818,SAMN04280459,489502275,NA19204,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440011,GSM1946249,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946249,4sU-seq of YRI individual NA19204_30min,SRP066450
SRR2937309,RNA-Seq,50,560107500,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19204,PRJNA302818,SAMN04280460,246477165,NA19204,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440012,GSM1946250,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946250,4sU-seq of YRI individual NA19204_60min,SRP066450
SRR2937310,RNA-Seq,52,353314884,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19204,PRJNA302818,SAMN04280461,250646228,NA19204,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440013,GSM1946251,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946251,4sU-seq of YRI individual NA19204_60min,SRP066450
SRR2937311,RNA-Seq,52,357371612,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19204,PRJNA302818,SAMN04280462,249213842,NA19204,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440014,GSM1946252,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946252,4sU-seq of YRI individual NA19204_60min,SRP066450
SRR2937312,RNA-Seq,52,332339488,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19204,PRJNA302818,SAMN04280463,239133822,NA19204,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440015,GSM1946253,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946253,4sU-seq of YRI individual NA19204_60min,SRP066450
SRR2937313,RNA-Seq,50,493852250,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19206,PRJNA302818,SAMN04280464,214244913,NA19206,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440016,GSM1946254,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946254,4sU-seq of YRI individual NA19206_30min,SRP066450
SRR2937314,RNA-Seq,50,800000000,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19206,PRJNA302818,SAMN04280465,344105439,NA19206,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440017,GSM1946255,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946255,4sU-seq of YRI individual NA19206_60min,SRP066450
SRR2937315,RNA-Seq,50,295104600,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19209,PRJNA302818,SAMN04280466,133228101,NA19209,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440018,GSM1946256,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946256,4sU-seq of YRI individual NA19209_30min,SRP066450
SRR2937316,RNA-Seq,50,239474050,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19209,PRJNA302818,SAMN04280467,107043596,NA19209,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440019,GSM1946257,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946257,4sU-seq of YRI individual NA19209_60min,SRP066450
SRR2937317,RNA-Seq,50,85128600,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19210,PRJNA302818,SAMN04280468,37770278,NA19210,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440020,GSM1946258,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946258,4sU-seq of YRI individual NA19210_30min,SRP066450
SRR2937318,RNA-Seq,50,491154000,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19210,PRJNA302818,SAMN04280469,216443244,NA19210,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440021,GSM1946259,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946259,4sU-seq of YRI individual NA19210_60min,SRP066450
SRR2937319,RNA-Seq,50,445489450,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19222,PRJNA302818,SAMN04280470,193391660,NA19222,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440022,GSM1946260,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946260,4sU-seq of YRI individual NA19222_30min,SRP066450
SRR2937320,RNA-Seq,52,973024624,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19222,PRJNA302818,SAMN04280471,690136256,NA19222,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440023,GSM1946261,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946261,4sU-seq of YRI individual NA19222_30min,SRP066450
SRR2937321,RNA-Seq,52,392500836,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19222,PRJNA302818,SAMN04280472,296455842,NA19222,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440024,GSM1946262,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946262,4sU-seq of YRI individual NA19222_30min,SRP066450
SRR2937322,RNA-Seq,52,809391232,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19222,PRJNA302818,SAMN04280473,580797062,NA19222,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440025,GSM1946263,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946263,4sU-seq of YRI individual NA19222_30min,SRP066450
SRR2937323,RNA-Seq,50,351571600,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19222,PRJNA302818,SAMN04280474,151933846,NA19222,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440026,GSM1946264,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946264,4sU-seq of YRI individual NA19222_60min,SRP066450
SRR2937324,RNA-Seq,52,845909740,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19222,PRJNA302818,SAMN04280475,599164883,NA19222,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440027,GSM1946265,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946265,4sU-seq of YRI individual NA19222_60min,SRP066450
SRR2937325,RNA-Seq,52,342041440,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19222,PRJNA302818,SAMN04280476,257985950,NA19222,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440028,GSM1946266,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946266,4sU-seq of YRI individual NA19222_60min,SRP066450
SRR2937326,RNA-Seq,52,705255980,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19222,PRJNA302818,SAMN04280477,505376805,NA19222,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440029,GSM1946267,60min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946267,4sU-seq of YRI individual NA19222_60min,SRP066450
SRR2937327,RNA-Seq,52,1067862744,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19223,PRJNA302818,SAMN04280478,754733860,NA19223,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440030,GSM1946268,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946268,4sU-seq of YRI individual NA19223_30min,SRP066450
SRR2937328,RNA-Seq,52,438432696,https://catalog.coriell.org/0/Sections/Search/Sample_Detail.aspx?Ref=NA19223,PRJNA302818,SAMN04280479,330035921,NA19223,lymphoblastoid cell line (LCL),GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1440031,GSM1946269,30min,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-03-29T00:00:00Z,GSM1946269,4sU-seq of YRI individual NA19223_30min,SRP066450
