IndID	Assay	Phenotype	study_accession	R1_ftp	R2_ftp	R1_aspera	R2_aspera	R1_local	R2_local	notes	IsIn1KG.Phase3	Include	RepNumber	PairedEnd
NA19223	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658305/SRR1658305_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658305/SRR1658305_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658305/SRR1658305_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658305/SRR1658305_2.fastq.gz	NA	NA	GM19223_H3K4ME1	TRUE	TRUE	1	TRUE
NA18498	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658306/SRR1658306_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658306/SRR1658306_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658306/SRR1658306_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658306/SRR1658306_2.fastq.gz	NA	NA	GM18498_H3K27AC	TRUE	TRUE	1	TRUE
NA19172	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/007/SRR1658307/SRR1658307_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/007/SRR1658307/SRR1658307_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/007/SRR1658307/SRR1658307_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/007/SRR1658307/SRR1658307_2.fastq.gz	NA	NA	GM19172_H3K4ME3	TRUE	TRUE	1	TRUE
NA19172	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1658308/SRR1658308_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1658308/SRR1658308_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1658308/SRR1658308_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1658308/SRR1658308_2.fastq.gz	NA	NA	GM19172_H3K4ME1	TRUE	TRUE	1	TRUE
NA18498	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1658309/SRR1658309_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1658309/SRR1658309_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1658309/SRR1658309_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1658309/SRR1658309_2.fastq.gz	NA	NA	GM18498-2_H3K27AC	TRUE	TRUE	2	TRUE
NA18502	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658310/SRR1658310_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658310/SRR1658310_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658310/SRR1658310_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658310/SRR1658310_2.fastq.gz	NA	NA	GM18502-2_H3K27AC	TRUE	TRUE	2	TRUE
NA19093	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658311/SRR1658311_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658311/SRR1658311_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658311/SRR1658311_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658311/SRR1658311_2.fastq.gz	NA	NA	GM19093_H3K27AC	TRUE	TRUE	1	TRUE
NA18856	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658312/SRR1658312_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658312/SRR1658312_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658312/SRR1658312_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658312/SRR1658312_2.fastq.gz	NA	NA	GM18856_H3K27AC	TRUE	TRUE	1	TRUE
NA18858	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1658313/SRR1658313_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1658313/SRR1658313_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1658313/SRR1658313_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1658313/SRR1658313_2.fastq.gz	NA	NA	GM18858_H3K4ME1	TRUE	TRUE	1	TRUE
NA18501	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1658314/SRR1658314_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1658314/SRR1658314_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1658314/SRR1658314_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1658314/SRR1658314_2.fastq.gz	NA	NA	GM18501_H3K4ME3	TRUE	TRUE	2	TRUE
NA18858	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658315/SRR1658315_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658315/SRR1658315_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658315/SRR1658315_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658315/SRR1658315_2.fastq.gz	NA	NA	GM18858_H3K4ME3	TRUE	TRUE	1	TRUE
NA18501	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658316/SRR1658316_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658316/SRR1658316_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658316/SRR1658316_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658316/SRR1658316_2.fastq.gz	NA	NA	GM18501_H3K4ME1	TRUE	TRUE	2	TRUE
NA19099	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/007/SRR1658317/SRR1658317_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/007/SRR1658317/SRR1658317_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/007/SRR1658317/SRR1658317_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/007/SRR1658317/SRR1658317_2.fastq.gz	NA	NA	GM19099_H3K27AC	TRUE	TRUE	1	TRUE
NA18907	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1658318/SRR1658318_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1658318/SRR1658318_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1658318/SRR1658318_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1658318/SRR1658318_2.fastq.gz	NA	NA	GM18907_H3K27AC	TRUE	TRUE	1	TRUE
NA19131	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1658319/SRR1658319_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1658319/SRR1658319_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1658319/SRR1658319_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1658319/SRR1658319_2.fastq.gz	NA	NA	GM19131_H3K27AC	TRUE	TRUE	1	TRUE
NA18858	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658320/SRR1658320_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658320/SRR1658320_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658320/SRR1658320_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658320/SRR1658320_2.fastq.gz	NA	NA	GM18858_H3K27AC	TRUE	TRUE	1	TRUE
NA18871	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658321/SRR1658321_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658321/SRR1658321_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658321/SRR1658321_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658321/SRR1658321_2.fastq.gz	NA	NA	GM18871_H3K4ME3	TRUE	TRUE	1	TRUE
NA18871	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658322/SRR1658322_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658322/SRR1658322_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658322/SRR1658322_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658322/SRR1658322_2.fastq.gz	NA	NA	GM18871_H3K4ME1	TRUE	TRUE	1	TRUE
NA19223	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1658323/SRR1658323_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1658323/SRR1658323_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1658323/SRR1658323_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1658323/SRR1658323_2.fastq.gz	NA	NA	GM19223_H3K27AC	TRUE	TRUE	1	TRUE
NA18871	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1658324/SRR1658324_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1658324/SRR1658324_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1658324/SRR1658324_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1658324/SRR1658324_2.fastq.gz	NA	NA	GM18871_H3K27AC	TRUE	TRUE	1	TRUE
NA19201	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658325/SRR1658325_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658325/SRR1658325_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658325/SRR1658325_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658325/SRR1658325_2.fastq.gz	NA	NA	GM19201_H3K27AC	TRUE	TRUE	1	TRUE
NA19201	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658326/SRR1658326_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658326/SRR1658326_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658326/SRR1658326_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658326/SRR1658326_2.fastq.gz	NA	NA	GM19201_H3K4ME3	TRUE	TRUE	1	TRUE
NA19201	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/007/SRR1658327/SRR1658327_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/007/SRR1658327/SRR1658327_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/007/SRR1658327/SRR1658327_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/007/SRR1658327/SRR1658327_2.fastq.gz	NA	NA	GM19201_H3K4ME1	TRUE	TRUE	1	TRUE
NA19153	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1658328/SRR1658328_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1658328/SRR1658328_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1658328/SRR1658328_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1658328/SRR1658328_2.fastq.gz	NA	NA	GM19153_H3K27AC	TRUE	TRUE	1	TRUE
NA19144	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1658329/SRR1658329_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1658329/SRR1658329_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1658329/SRR1658329_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1658329/SRR1658329_2.fastq.gz	NA	NA	GM19144_H3K4ME3	TRUE	TRUE	1	TRUE
NA19143	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658330/SRR1658330_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658330/SRR1658330_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658330/SRR1658330_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658330/SRR1658330_2.fastq.gz	NA	NA	GM19143_H3K4ME3	TRUE	TRUE	1	TRUE
NA19143	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658331/SRR1658331_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658331/SRR1658331_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658331/SRR1658331_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658331/SRR1658331_2.fastq.gz	NA	NA	GM19143_H3K4ME1	TRUE	TRUE	1	TRUE
NA19153	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658332/SRR1658332_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658332/SRR1658332_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658332/SRR1658332_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658332/SRR1658332_2.fastq.gz	NA	NA	GM19153_H3K4ME1	TRUE	TRUE	1	TRUE
NA19153	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1658333/SRR1658333_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/003/SRR1658333/SRR1658333_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1658333/SRR1658333_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/003/SRR1658333/SRR1658333_2.fastq.gz	NA	NA	GM19153_H3K4ME3	TRUE	TRUE	1	TRUE
NA19210	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1658334/SRR1658334_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/004/SRR1658334/SRR1658334_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1658334/SRR1658334_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/004/SRR1658334/SRR1658334_2.fastq.gz	NA	NA	GM19210_H3K4ME1	TRUE	TRUE	1	TRUE
NA19210	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658335/SRR1658335_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/005/SRR1658335/SRR1658335_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658335/SRR1658335_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/005/SRR1658335/SRR1658335_2.fastq.gz	NA	NA	GM19210_H3K4ME3	TRUE	TRUE	1	TRUE
NA19144	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658336/SRR1658336_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/006/SRR1658336/SRR1658336_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658336/SRR1658336_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/006/SRR1658336/SRR1658336_2.fastq.gz	NA	NA	GM19144_H3K4ME1	TRUE	TRUE	1	TRUE
NA19159	ChIP-seq	H3K4ME3	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/007/SRR1658337/SRR1658337_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/007/SRR1658337/SRR1658337_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/007/SRR1658337/SRR1658337_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/007/SRR1658337/SRR1658337_2.fastq.gz	NA	NA	GM19159_H3K4ME3	TRUE	TRUE	1	TRUE
NA19159	ChIP-seq	H3K4ME1	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1658338/SRR1658338_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/008/SRR1658338/SRR1658338_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1658338/SRR1658338_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/008/SRR1658338/SRR1658338_2.fastq.gz	NA	NA	GM19159_H3K4ME1	TRUE	TRUE	1	TRUE
NA19159	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1658339/SRR1658339_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/009/SRR1658339/SRR1658339_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1658339/SRR1658339_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/009/SRR1658339/SRR1658339_2.fastq.gz	NA	NA	GM19159_H3K27AC	TRUE	TRUE	1	TRUE
NA19144	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658340/SRR1658340_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/000/SRR1658340/SRR1658340_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658340/SRR1658340_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/000/SRR1658340/SRR1658340_2.fastq.gz	NA	NA	GM19144_H3K27AC	TRUE	TRUE	1	TRUE
NA19143	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658341/SRR1658341_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/001/SRR1658341/SRR1658341_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658341/SRR1658341_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/001/SRR1658341/SRR1658341_2.fastq.gz	NA	NA	GM19143_H3K27AC	TRUE	TRUE	1	TRUE
NA19210	ChIP-seq	H3K27AC	PRJNA268086	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658342/SRR1658342_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR165/002/SRR1658342/SRR1658342_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658342/SRR1658342_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/SRR165/002/SRR1658342/SRR1658342_2.fastq.gz	NA	NA	GM19210_H3K27AC	TRUE	TRUE	1	TRUE
NA12005	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225832/ERR225832_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225832/ERR225832_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225832/ERR225832_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225832/ERR225832_2.fastq.gz	NA	NA	GM12005-sc-2011-06-09T13:38:28Z-1162237	TRUE	TRUE	1	TRUE
NA12006	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225833/ERR225833_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225833/ERR225833_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225833/ERR225833_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225833/ERR225833_2.fastq.gz	NA	NA	GM12006-sc-2011-06-09T13:38:29Z-1162238	TRUE	TRUE	1	TRUE
NA11992	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225834/ERR225834_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225834/ERR225834_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225834/ERR225834_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225834/ERR225834_2.fastq.gz	NA	NA	GM11992-sc-2011-06-09T13:38:24Z-1162231	TRUE	TRUE	1	TRUE
NA11994	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225835/ERR225835_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225835/ERR225835_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225835/ERR225835_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225835/ERR225835_2.fastq.gz	NA	NA	GM11994-sc-2011-06-09T13:38:25Z-1162233	TRUE	TRUE	1	TRUE
NA11894	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225836/ERR225836_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225836/ERR225836_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225836/ERR225836_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225836/ERR225836_2.fastq.gz	NA	NA	GM11894-sc-2011-06-09T13:38:21Z-1162226	TRUE	TRUE	1	TRUE
NA11918	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225837/ERR225837_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225837/ERR225837_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225837/ERR225837_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225837/ERR225837_2.fastq.gz	NA	NA	GM11918-sc-2011-06-09T13:38:22Z-1162227	TRUE	TRUE	1	TRUE
NA11832	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225838/ERR225838_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225838/ERR225838_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225838/ERR225838_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225838/ERR225838_2.fastq.gz	NA	NA	GM11832-sc-2011-06-09T13:38:20Z-1162223	TRUE	TRUE	1	TRUE
NA11881	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225839/ERR225839_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225839/ERR225839_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225839/ERR225839_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225839/ERR225839_2.fastq.gz	NA	NA	GM11881-sc-2011-06-09T13:38:21Z-1162225	TRUE	TRUE	1	TRUE
NA11894	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225840/ERR225840_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225840/ERR225840_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225840/ERR225840_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225840/ERR225840_2.fastq.gz	NA	NA	GM11894-sc-2011-06-09T13:38:21Z-1162226	TRUE	TRUE	2	TRUE
NA11918	ChIP-seq	CTCF	PRJEB1350	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225841/ERR225841_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR225/ERR225841/ERR225841_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225841/ERR225841_1.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR225/ERR225841/ERR225841_2.fastq.gz	NA	NA	GM11918-sc-2011-06-09T13:38:22Z-1162227	TRUE	TRUE	2	TRUE
